,ID,Set
1890,11958,train
1891,3630,train
1892,3053,train
1893,10347,train
1894,6247,train
1895,1545,train
1896,12646,train
1897,16599,train
1898,19246,train
1899,12117,train
1900,17979,train
1901,1045,train
1902,3159,train
1903,7350,train
1904,16364,train
1905,12363,train
1906,10505,train
1907,1330,train
1908,15743,train
1909,17970,train
1910,6437,train
1911,7128,train
1912,9203,train
1913,14960,train
1914,16479,train
1915,7106,train
1916,18349,train
1917,19537,train
1918,926,train
1919,17987,train
1920,18683,train
1921,7640,train
1922,15074,train
1923,17951,train
1924,3516,train
1925,21115,train
1926,1191,train
1927,18987,train
1928,18657,train
1929,18114,train
1930,13435,train
1931,18967,train
1932,1756,train
1933,12984,train
1934,13212,train
1935,18835,train
1936,4210,train
1937,16613,train
1938,6691,train
1939,9042,train
1940,9720,train
1941,3835,train
1942,9938,train
1943,11867,train
1944,4433,train
1945,9648,train
1946,18544,train
1947,9893,train
1948,16358,train
1949,10587,train
1950,4106,train
1951,19386,train
1952,6262,train
1953,1303,train
1954,18342,train
1955,15553,train
1956,21044,train
1957,12751,train
1958,3230,train
1959,12424,train
1960,20763,train
1961,12516,train
1962,221,train
1963,21151,train
1964,10436,train
1965,13051,train
1966,13183,train
1967,7059,train
1968,15950,train
1969,8931,train
1970,4062,train
1971,16192,train
1972,21536,train
1973,6839,train
1974,11882,train
1975,868,train
1976,19355,train
1977,1763,train
1978,446,train
1979,16140,train
1980,7250,train
1981,4408,train
1982,7635,train
1983,6529,train
1984,325,train
1985,19161,train
1986,10612,train
1987,1198,train
1988,7609,train
1989,16630,train
1990,12838,train
1991,7447,train
1992,19069,train
1993,96,train
1994,4532,train
1995,1669,train
1996,18362,train
1997,21064,train
1998,12585,train
1999,9009,train
2000,19039,train
2001,17842,train
2002,6547,train
2003,13069,train
2004,18702,train
2005,18456,train
2006,3121,train
2007,15025,train
2008,10449,train
2009,11992,train
2010,8878,train
2011,4696,train
2012,10314,train
2013,3624,train
2014,20769,train
2015,977,train
2016,21331,train
2017,6913,train
2018,195,train
2019,9389,train
2020,6744,train
2021,9745,train
2022,9707,train
2023,6102,train
2024,533,train
2025,16337,train
2026,6896,train
2027,12364,train
2028,21385,train
2029,15480,train
2030,3316,train
2031,11912,train
2032,10526,train
2033,7619,train
2034,9778,train
2035,15442,train
2036,7522,train
2037,13044,train
2038,4299,train
2039,3292,train
2040,399,train
2041,6604,train
2042,19131,train
2043,11945,train
2044,13222,train
2045,2981,train
2046,1482,train
2047,9411,train
2048,7696,train
2049,19162,train
2050,15334,train
2051,16099,train
2052,3742,train
2053,3684,train
2054,18561,train
2055,13268,train
2056,12719,train
2057,13041,train
2058,547,train
2059,13100,train
2060,18398,train
2061,13384,train
2062,19547,train
2063,15379,train
2064,18393,train
2065,3314,train
2066,12054,train
2067,4538,train
2068,3046,train
2069,1757,train
2070,20813,train
2071,10173,train
2072,19249,train
2073,21119,train
2074,4145,train
2075,13314,train
2076,16084,train
2077,12340,train
2078,3233,train
2079,580,train
2080,4208,train
2081,16264,train
2082,13039,train
2083,3196,train
2084,7127,train
2085,9564,train
2086,3803,train
2087,8970,train
2088,3182,train
2089,6263,train
2090,6553,train
2091,3303,train
2092,16022,train
2093,4640,train
2094,9928,train
2095,6908,train
2096,13129,train
2097,7517,train
2098,13046,train
2099,10238,train
2100,1112,train
2101,4050,train
2102,3927,train
2103,19326,train
2104,92,train
2105,7572,train
2106,9734,train
2107,3035,train
2108,15198,train
2109,16287,train
2110,6293,train
2111,13629,train
2112,9693,train
2113,11842,train
2114,828,train
2115,4587,train
2116,13095,train
2117,19012,train
2118,12528,train
2119,21293,train
2120,10546,train
2121,9298,train
2122,606,train
2123,16053,train
2124,18758,train
2125,7168,train
2126,18130,train
2127,3763,train
2128,18913,train
2129,534,train
2130,274,train
2131,10624,train
2132,7317,train
2133,6583,train
2134,12376,train
2135,14873,train
2136,7675,train
2137,6149,train
2138,3170,train
2139,9166,train
2140,12959,train
2141,12393,train
2142,21134,train
2143,18,train
2144,15534,train
2145,4439,train
2146,18950,train
2147,628,train
2148,10273,train
2149,9349,train
2150,6511,train
2151,18324,train
2152,15135,train
2153,21029,train
2154,21176,train
2155,15298,train
2156,15583,train
2157,4016,train
2158,4214,train
2159,13421,train
2160,6995,train
2161,6270,train
2162,6072,train
2163,3439,train
2164,15770,train
2165,14952,train
2166,16407,train
2167,845,train
2168,12836,train
2169,379,train
2170,19491,train
2171,9187,train
2172,16612,train
2173,13417,train
2174,6331,train
2175,873,train
2176,10272,train
2177,21343,train
2178,9369,train
2179,15235,train
2180,12697,train
2181,16626,train
2182,9581,train
2183,4730,train
2184,3726,train
2185,3900,train
2186,4497,train
2187,12216,train
2188,6506,train
2189,10366,train
2190,16030,train
2191,18460,train
2192,9142,train
2193,4191,train
2194,6367,train
2195,7304,train
2196,14955,train
2197,6612,train
2198,3288,train
2199,15971,train
2200,17927,train
2201,602,train
2202,12686,train
2203,1208,train
2204,10234,train
2205,15464,train
2206,9324,train
2207,16432,train
2208,19546,train
2209,9848,train
2210,9413,train
2211,18043,train
2212,18012,train
2213,16248,train
2214,17847,train
2215,6391,train
2216,4744,train
2217,11931,train
2218,4591,train
2219,13616,train
2220,18084,train
2221,1388,train
2222,4213,train
2223,12769,train
2224,4040,train
2225,4156,train
2226,6657,train
2227,12224,train
2228,9496,train
2229,20881,train
2230,18965,train
2231,10580,train
2232,6112,train
2233,9605,train
2234,16624,train
2235,9392,train
2236,12593,train
2237,12207,train
2238,14878,train
2239,1446,train
2240,509,train
2241,4709,train
2242,20930,train
2243,3108,train
2244,4207,train
2245,6205,train
2246,12839,train
2247,10395,train
2248,19020,train
2249,9748,train
2250,9860,train
2251,10478,train
2252,431,train
2253,18883,train
2254,4625,train
2255,3638,train
2256,6924,train
2257,10413,train
2258,13180,train
2259,13515,train
2260,12081,train
2261,15874,train
2262,3095,train
2263,21375,train
2264,13428,train
2265,13383,train
2266,18061,train
2267,6469,train
2268,19148,train
2269,6602,train
2270,4251,train
2271,1769,train
2272,12875,train
2273,9888,train
2274,1700,train
2275,8872,train
2276,21350,train
2277,20766,train
2278,10497,train
2279,1149,train
2280,10605,train
2281,13444,train
2282,9541,train
2283,447,train
2284,13059,train
2285,18781,train
2286,1116,train
2287,253,train
2288,7186,train
2289,3641,train
2290,966,train
2291,18329,train
2292,21560,train
2293,3228,train
2294,16534,train
2295,13035,train
2296,18939,train
2297,16435,train
2298,3100,train
2299,9557,train
2300,4492,train
2301,20876,train
2302,15128,train
2303,3988,train
2304,2982,train
2305,16339,train
2306,1574,train
2307,3551,train
2308,6289,train
2309,9425,train
2310,20800,train
2311,4656,train
2312,6739,train
2313,19239,train
2314,3524,train
2315,21633,train
2316,10099,train
2317,3470,train
2318,9251,train
2319,18643,train
2320,6027,train
2321,4036,train
2322,16027,train
2323,21438,train
2324,17957,train
2325,13357,train
2326,6572,train
2327,1681,train
2328,7639,train
2329,10448,train
2330,16160,train
2331,21360,train
2332,4774,train
2333,4043,train
2334,12668,train
2335,9238,train
2336,996,train
2337,15347,train
2338,4676,train
2339,19361,train
2340,12416,train
2341,4095,train
2342,19149,train
2343,12541,train
2344,4760,train
2345,16344,train
2346,21472,train
2347,7423,train
2348,615,train
2349,10364,train
2350,21207,train
2351,7272,train
2352,6165,train
2353,9229,train
2354,17896,train
2355,9469,train
2356,3888,train
2357,3327,train
2358,12793,train
2359,566,train
2360,16368,train
2361,4364,train
2362,721,train
2363,8962,train
2364,11913,train
2365,15814,train
2366,512,train
2367,15880,train
2368,18123,train
2369,16277,train
2370,12314,train
2371,10012,train
2372,6633,train
2373,12873,train
2374,13624,train
2375,3259,train
2376,9549,train
2377,6952,train
2378,3505,train
2379,1090,train
2380,19188,train
2381,3216,train
2382,4345,train
2383,19008,train
2384,15086,train
2385,12278,train
2386,3198,train
2387,3588,train
2388,9213,train
2389,8906,train
2390,15153,train
2391,10182,train
2392,19029,train
2393,9159,train
2394,18577,train
2395,16377,train
2396,21028,train
2397,21107,train
2398,3461,train
2399,21545,train
2400,16000,train
2401,6922,train
2402,9974,train
2403,1230,train
2404,12901,train
2405,7424,train
2406,3893,train
2407,18903,train
2408,3366,train
2409,727,train
2410,16476,train
2411,4462,train
2412,1499,train
2413,18202,train
2414,19292,train
2415,6740,train
2416,12312,train
2417,9844,train
2418,21060,train
2419,1340,train
2420,16576,train
2421,3608,train
2422,15819,train
2423,1185,train
2424,3828,train
2425,15937,train
2426,9354,train
2427,3729,train
2428,21178,train
2429,12632,train
2430,10040,train
2431,13113,train
2432,3568,train
2433,18166,train
2434,1567,train
2435,925,train
2436,7501,train
2437,3567,train
2438,18685,train
2439,10137,train
2440,80,train
2441,285,train
2442,6751,train
2443,16089,train
2444,6333,train
2445,21554,train
2446,1620,train
2447,6046,train
2448,208,train
2449,21454,train
2450,1133,train
2451,21227,train
2452,12688,train
2453,18147,train
2454,8888,train
2455,4358,train
2456,19217,train
2457,7271,train
2458,16328,train
2459,7511,train
2460,6455,train
2461,666,train
2462,6797,train
2463,12158,train
2464,9689,train
2465,1732,train
2466,17889,train
2467,7584,train
2468,20827,train
2469,21383,train
2470,15746,train
2471,945,train
2472,12843,train
2473,444,train
2474,6007,train
2475,19036,train
2476,19344,train
2477,9071,train
2478,345,train
2479,9825,train
2480,10047,train
2481,16453,train
2482,12747,train
2483,18348,train
2484,7015,train
2485,3816,train
2486,7145,train
2487,1530,train
2488,4703,train
2489,6115,train
2490,12590,train
2491,13584,train
2492,290,train
2493,18409,train
2494,6245,train
2495,9872,train
2496,3675,train
2497,12190,train
2498,20817,train
2499,6490,train
2500,21087,train
2501,9027,train
2502,12670,train
2503,3785,train
2504,9343,train
2505,6066,train
2506,19408,train
2507,18261,train
2508,1583,train
2509,13557,train
2510,18041,train
2511,3657,train
2512,40,train
2513,15159,train
2514,6737,train
2515,6655,train
2516,19168,train
2517,308,train
2518,10485,train
2519,987,train
2520,16244,train
2521,6541,train
2522,3067,train
2523,4541,train
2524,20924,train
2525,7500,train
2526,10378,train
2527,16059,train
2528,12396,train
2529,1621,train
2530,6537,train
2531,7666,train
2532,15827,train
2533,13200,train
2534,18989,train
2535,10470,train
2536,21042,train
2537,17920,train
2538,13316,train
2539,7039,train
2540,1527,train
2541,21147,train
2542,18048,train
2543,7641,train
2544,3056,train
2545,6943,train
2546,19261,train
2547,13286,train
2548,7222,train
2549,15239,train
2550,18986,train
2551,16159,train
2552,87,train
2553,3021,train
2554,8939,train
2555,9089,train
2556,1762,train
2557,10172,train
2558,21250,train
2559,7671,train
2560,6835,train
2561,440,train
2562,15440,train
2563,1772,train
2564,18230,train
2565,9537,train
2566,6916,train
2567,6546,train
2568,9051,train
2569,13559,train
2570,619,train
2571,18168,train
2572,11986,train
2573,13359,train
2574,3730,train
2575,15620,train
2576,18816,train
2577,14957,train
2578,7330,train
2579,19492,train
2580,10632,train
2581,21229,train
2582,12750,train
2583,3801,train
2584,10312,train
2585,4410,train
2586,14872,train
2587,6779,train
2588,13486,train
2589,19414,train
2590,15348,train
2591,18025,train
2592,1615,train
2593,18022,train
2594,18678,train
2595,9318,train
2596,15026,train
2597,13213,train
2598,5997,train
2599,7546,train
2600,37,train
2601,4616,train
2602,4126,train
2603,3486,train
2604,13185,train
2605,19336,train
2606,3044,train
2607,15964,train
2608,12119,train
2609,9473,train
2610,3162,train
2611,6679,train
2612,13238,train
2613,18352,train
2614,7470,train
2615,18153,train
2616,18853,train
2617,13409,train
2618,19382,train
2619,9164,train
2620,18806,train
2621,18517,train
2622,15461,train
2623,18998,train
2624,15486,train
2625,11874,train
2626,20977,train
2627,296,train
2628,19324,train
2629,7700,train
2630,15472,train
2631,6085,train
2632,15186,train
2633,7150,train
2634,12633,train
2635,16043,train
2636,9481,train
2637,9842,train
2638,12219,train
2639,3188,train
2640,355,train
2641,19134,train
2642,6317,train
2643,7570,train
2644,12754,train
2645,19027,train
2646,9408,train
2647,20773,train
2648,1548,train
2649,3131,train
2650,12805,train
2651,13078,train
2652,948,train
2653,11991,train
2654,7705,train
2655,1496,train
2656,13335,train
2657,16251,train
2658,3926,train
2659,15808,train
2660,6442,train
2661,6630,train
2662,6199,train
2663,7403,train
2664,3090,train
2665,1228,train
2666,16290,train
2667,18843,train
2668,12823,train
2669,19488,train
2670,6956,train
2671,20870,train
2672,4687,train
2673,18711,train
2674,12298,train
2675,10423,train
2676,18777,train
2677,17913,train
2678,12264,train
2679,3739,train
2680,18775,train
2681,21478,train
2682,12872,train
2683,322,train
2684,12628,train
2685,1053,train
2686,9109,train
2687,3271,train
2688,19340,train
2689,9505,train
2690,3349,train
2691,13590,train
2692,19207,train
2693,11878,train
2694,13356,train
2695,7440,train
2696,21392,train
2697,13092,train
2698,12106,train
2699,21339,train
2700,12423,train
2701,3772,train
2702,10326,train
2703,4585,train
2704,15508,train
2705,9926,train
2706,16135,train
2707,10221,train
2708,18973,train
2709,9628,train
2710,4515,train
2711,7114,train
2712,3872,train
2713,13563,train
2714,1529,train
2715,13174,train
2716,1061,train
2717,12082,train
2718,18629,train
2719,19237,train
2720,6441,train
2721,18500,train
2722,1192,train
2723,7397,train
2724,16173,train
2725,15626,train
2726,15342,train
2727,13537,train
2728,18286,train
2729,3478,train
2730,7158,train
2731,7004,train
2732,622,train
2733,19103,train
2734,19495,train
2735,15324,train
2736,3907,train
2737,12,train
2738,21509,train
2739,1287,train
2740,9240,train
2741,9829,train
2742,18449,train
2743,13405,train
2744,18624,train
2745,3689,train
2746,21519,train
2747,443,train
2748,1173,train
2749,782,train
2750,1305,train
2751,18587,train
2752,15725,train
2753,7133,train
2754,9420,train
2755,19434,train
2756,7176,train
2757,3087,train
2758,445,train
2759,10464,train
2760,17867,train
2761,21068,train
2762,18354,train
2763,15567,train
2764,1779,train
2765,15120,train
2766,7610,train
2767,1753,train
2768,7605,train
2769,15424,train
2770,18647,train
2771,12778,train
2772,1403,train
2773,4457,train
2774,347,train
2775,13116,train
2776,3886,train
2777,3812,train
2778,4331,train
2779,3511,train
2780,3547,train
2781,8928,train
2782,6265,train
2783,3428,train
2784,11947,train
2785,4024,train
2786,1417,train
2787,20719,train
2788,4726,train
2789,18287,train
2790,1215,train
2791,650,train
2792,16582,train
2793,10509,train
2794,14882,train
2795,10175,train
2796,18876,train
2797,11899,train
2798,17919,train
2799,7652,train
2800,7162,train
2801,293,train
2802,10187,train
2803,15229,train
2804,611,train
2805,21241,train
2806,15932,train
2807,16314,train
